CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI,Campaign_Duration,CTR,Conversion_Rate,Lead_Rate,CPC,CPA
CAMP04948,2025-08-27,2025-09-08,Email,203730,8994,2123,1160,4154.23,6603.04,58.94738615820503,12,4.414666470328376,12.89748721369802,23.604625305759395,0.4618890371358683,3.5812327586206893
CAMP04949,2025-06-04,2025-06-09,Email,8779,520,252,141,2162.43,3364.66,55.59625051446753,5,5.923225879940768,27.115384615384613,48.46153846153846,4.1585192307692305,15.336382978723403
CAMP04950,2025-06-30,2025-07-08,Influencer,115678,11512,2946,972,1678.28,1747.59,4.129823390614197,8,9.951762651498123,8.443363446838081,25.590687977762332,0.14578526754690757,1.7266255144032923
CAMP04951,2025-08-03,2025-08-14,Display,266752,7680,2193,1304,906.96,1423.83,56.989282879068526,11,2.8790786948176583,16.979166666666668,28.554687499999996,0.11809375000000001,0.6955214723926381
CAMP04952,2025-03-29,2025-04-13,Search,12317,267,112,40,751.99,2194.78,191.86292370909192,15,2.167735649914752,14.981273408239701,41.947565543071164,2.816441947565543,18.79975
CAMP04953,2025-09-13,2025-09-25,Email,192968,12262,6047,3537,2799.5,5022.7,79.41418110376853,12,6.354421458480163,28.845212852715708,49.31495677703474,0.22830696460610014,0.7914899632456884
CAMP04954,2025-03-14,2025-03-25,Email,5159,447,111,66,616.59,1020.86,65.56544867740313,11,8.664469858499709,14.76510067114094,24.832214765100673,1.3793959731543626,9.342272727272729
CAMP04955,2025-06-28,2025-07-05,Search,130373,8909,1318,699,2434.71,5485.82,125.31718356600989,7,6.8334701203470045,7.845998428555394,14.794028510495005,0.27328656414861374,3.4831330472103006
CAMP04956,2025-07-31,2025-08-08,Email,62115,2564,792,197,4092.08,12186.98,197.8187132216379,8,4.12782741688803,7.683307332293292,30.88923556942278,1.5959750390015601,20.771979695431472
CAMP04957,2025-10-20,2025-10-31,Search,203737,19951,6717,2913,3809.39,7144.26,87.54341246236275,11,9.792526639736524,14.600771891133277,33.66748533908075,0.1909372963761215,1.3077205629934774
CAMP04958,2025-08-22,2025-09-03,Social,24462,2435,1178,580,749.31,891.59,18.988135751558115,12,9.954214700351566,23.81930184804928,48.37782340862423,0.3077248459958932,1.2919137931034481
CAMP04959,2025-08-27,2025-09-07,Search,220221,17476,4641,1072,4809.27,11709.94,143.4868493555155,11,7.9356646278057035,6.134126802471961,26.556420233463037,0.2751928358892195,4.4862593283582095
CAMP04960,2025-08-11,2025-08-21,Social,270061,22203,3026,1686,1502.23,4198.51,179.48516538745733,10,8.221475888780683,7.593568436697744,13.628788902400576,0.06765887492681169,0.8910023724792409
CAMP04961,2025-04-29,2025-05-12,Influencer,293269,23014,8293,4484,3557.88,8399.26,136.07485356448223,13,7.847402896317034,19.48379247414617,36.034587642304686,0.15459633266707223,0.7934611953612846
CAMP04962,2025-11-09,2025-11-22,Influencer,247141,8202,889,509,1572.43,3136.28,99.45434772931068,13,3.318753262307751,6.205803462570105,10.838819800048768,0.19171299683004145,3.089253438113949
CAMP04963,2025-09-21,2025-10-06,Email,196801,4629,1250,507,3125.39,4665.87,49.2892087067534,15,2.352122194501044,10.952689565780945,27.003672499459924,0.6751760639446964,6.16447731755424
CAMP04964,2025-07-26,2025-08-06,Search,235955,14131,3728,1229,2905.19,5496.57,89.19829684117045,11,5.988853806869954,8.697190573915504,26.38171396221074,0.20558983794494373,2.36386493083808
CAMP04965,2025-04-05,2025-04-17,Email,281493,26987,5449,2193,973.75,1796.06,84.44775353016688,12,9.587094528105494,8.126134805647164,20.19120317189758,0.03608218772001334,0.4440264477884177
CAMP04966,2025-08-10,2025-08-20,Search,65715,5851,2841,1397,3297.54,9646.48,192.53564778592525,10,8.903598873925283,23.876260468296017,48.55580242693557,0.5635857118441292,2.3604438081603436
CAMP04967,2025-10-03,2025-10-08,Email,170800,3350,875,320,1697.43,1822.86,7.389406337816571,5,1.9613583138173303,9.55223880597015,26.119402985074625,0.5066955223880597,5.30446875
CAMP04968,2025-08-19,2025-08-24,Influencer,166864,2524,1155,393,3094.64,5351.62,72.93190807331386,5,1.5126090708601017,15.57052297939778,45.76069730586371,1.2260855784469096,7.874402035623409
CAMP04969,2025-11-05,2025-11-15,Influencer,12902,1143,349,80,2752.75,4465.25,62.2105167559713,10,8.859091613703301,6.99912510936133,30.533683289588804,2.4083552055993,34.409375
CAMP04970,2025-04-29,2025-05-05,Email,126345,8234,3525,1335,4229.0,12535.9,196.42705131236698,6,6.517076259448336,16.213262084041776,42.81029876123391,0.5136021374787466,3.1677902621722844
CAMP04971,2025-09-25,2025-10-07,Search,84569,3161,886,316,1146.6,1161.44,1.294261294261307,12,3.737776253709988,9.99683644416324,28.029104713698196,0.36273331224296107,3.6284810126582276
CAMP04972,2025-09-30,2025-10-05,Display,40158,2431,1207,561,841.92,1334.39,58.49368110984419,5,6.053588326111859,23.076923076923077,49.65034965034965,0.34632661456190866,1.5007486631016043
CAMP04973,2025-03-05,2025-03-11,Search,235795,7062,2514,944,4289.0,12642.56,194.76707857309395,6,2.9949744481435148,13.367318040215237,35.59898045879354,0.6073350325686774,4.5434322033898304
CAMP04974,2025-10-25,2025-11-06,Email,8917,849,137,27,2278.27,3003.79,31.845215887493577,12,9.521139396658068,3.180212014134275,16.13663133097762,2.683474676089517,84.38037037037037
CAMP04975,2025-12-16,2025-12-26,Search,230019,19424,1992,784,3931.03,10136.58,157.86066247268525,10,8.444519800538217,4.036243822075782,10.255354200988467,0.2023800453047776,5.01406887755102
CAMP04976,2025-01-11,2025-01-25,Social,213430,20617,9722,4953,4801.91,10215.9,112.74659458423835,14,9.659841634259477,24.02386380171703,47.15526022214677,0.23291021972158898,0.9694952554007672
CAMP04977,2025-04-08,2025-04-14,Search,108246,2904,1088,628,2767.2,7781.09,181.19001156403587,6,2.6827781165123885,21.62534435261708,37.46556473829201,0.952892561983471,4.406369426751592
CAMP04978,2025-03-12,2025-03-18,Influencer,29691,2551,363,100,1573.33,4320.69,174.62070894217996,6,8.591829173823717,3.9200313602508823,14.229713837710703,0.616750294002352,15.7333
CAMP04979,2025-12-30,2026-01-14,Influencer,75734,4576,1818,670,3991.72,8592.05,115.24681089856001,15,6.042200332743549,14.64160839160839,39.72902097902098,0.8723164335664335,5.957791044776119
CAMP04980,2025-02-27,2025-03-10,Social,31046,1218,232,125,4661.62,9829.14,110.85245043568544,11,3.923210719577401,10.262725779967159,19.047619047619047,3.8272742200328405,37.29296
CAMP04981,2025-10-17,2025-10-26,Search,158458,8425,3569,774,1301.23,1694.46,30.2198688932779,9,5.316866298956191,9.186943620178042,42.3620178041543,0.1544486646884273,1.6811757105943153
CAMP04982,2025-09-08,2025-09-17,Display,157598,14970,5149,1750,3472.89,3892.55,12.083884027423855,9,9.498851508267872,11.690046760187041,34.39545758183033,0.23198997995991982,1.9845085714285713
CAMP04983,2025-10-03,2025-10-15,Search,123540,8923,1333,581,3924.86,9671.62,146.41949012194067,12,7.222761858507367,6.511263028129553,14.93892188725765,0.43985879188613697,6.755352839931153
CAMP04984,2025-02-19,2025-03-02,Influencer,48798,2068,265,89,230.16,512.13,122.51042752867572,11,4.237878601582032,4.3036750483559,12.81431334622824,0.11129593810444874,2.586067415730337
CAMP04985,2025-12-24,2026-01-06,Influencer,128293,12828,3674,1454,3002.11,7777.7,159.07445096948481,13,9.998986694519576,11.334580604926723,28.640473963205487,0.2340279077019021,2.0647248968363137
CAMP04986,2025-08-04,2025-08-12,Email,194057,7979,3788,2180,3202.51,3319.12,3.6412064287074717,8,4.111678527442968,27.321719513723526,47.4746208798095,0.40136733926557217,1.4690412844036698
CAMP04987,2025-02-21,2025-03-07,Influencer,252192,20991,6839,1433,3219.05,9230.2,186.73677016511084,14,8.323420251237152,6.826735267495593,32.580629793721116,0.15335381830308228,2.246371249127704
CAMP04988,2025-09-28,2025-10-06,Email,79396,6398,2582,596,512.12,586.92,14.605951730063257,8,8.058340470552674,9.315411065958113,40.35636136292592,0.0800437636761488,0.8592617449664429
CAMP04989,2025-03-25,2025-03-31,Influencer,86298,6477,1864,519,206.27,579.47,180.92791002084647,6,7.505388305638601,8.012968967114405,28.778755596726878,0.03184653388914621,0.3974373795761079
CAMP04990,2025-10-20,2025-10-27,Influencer,137040,9626,2441,864,1539.1,2127.74,38.2457280228705,7,7.024226503210741,8.975690837315604,25.358404321628917,0.15988988157074588,1.7813657407407406
CAMP04991,2025-05-06,2025-05-11,Display,272944,5398,2315,898,1853.38,2817.08,51.99689216458577,5,1.977695058326983,16.635791033716192,42.88625416821045,0.3433456835865135,2.0638975501113586
CAMP04992,2025-10-23,2025-10-28,Email,101585,10112,2885,619,808.66,2218.64,174.36005243241908,5,9.95422552542206,6.121439873417722,28.530458860759495,0.07997033227848101,1.3063974151857836
CAMP04993,2025-03-13,2025-03-24,Email,140891,3450,540,298,2596.97,4941.72,90.28791245181887,11,2.448701478447878,8.63768115942029,15.65217391304348,0.7527449275362318,8.7146644295302
CAMP04994,2025-10-23,2025-11-01,Influencer,237611,15124,3173,1597,1214.97,2902.36,138.88326460735655,9,6.3650251882278175,10.559375826500926,20.979899497487438,0.08033390637397514,0.7607827175954915
CAMP04995,2025-08-24,2025-08-31,Email,92175,2988,969,297,1753.9,4910.85,179.99600889446376,7,3.241659886086249,9.939759036144578,32.429718875502004,0.5869812583668006,5.905387205387206
CAMP04996,2025-02-25,2025-03-08,Influencer,51935,1308,341,103,1534.84,2429.94,58.318782413802104,11,2.518532781361317,7.8746177370030574,26.07033639143731,1.1734250764525993,14.90135922330097
CAMP04997,2025-12-26,2026-01-01,Influencer,212679,12835,3164,665,3882.95,4937.28,27.15280907557398,6,6.034916470361437,5.181145305804441,24.651343981301128,0.30252824308531356,5.839022556390977
CAMP04998,2025-04-20,2025-04-27,Search,140070,11943,4389,1578,4397.67,9151.2,108.09201236109122,7,8.526451060184193,13.212760612911328,36.74956041195679,0.36822155237377546,2.7868631178707224
CAMP04999,2025-07-11,2025-07-16,Email,46750,2053,727,219,1562.52,2775.84,77.65148606097844,5,4.39144385026738,10.667316122747199,35.411592791037506,0.7610910862152946,7.1347945205479455
CAMP05000,2025-04-03,2025-04-15,Social,297657,5043,1137,508,1945.58,5053.67,159.75133379249377,12,1.6942319515415396,10.073369026373191,22.546103509815584,0.3857981360301408,3.8298818897637794
CAMP05001,2025-12-16,2025-12-22,Email,108725,7190,1752,734,4094.84,4136.19,1.0098074650047244,6,6.613014486088756,10.208623087621698,24.367176634214186,0.5695187760778859,5.578801089918256
CAMP05002,2025-02-25,2025-03-08,Email,22879,1806,723,421,3819.59,8253.26,116.07711822473092,11,7.8937016477992925,23.311184939091916,40.033222591362126,2.1149446290143965,9.072660332541568
CAMP05003,2025-03-01,2025-03-16,Display,19316,707,331,171,3573.09,7260.05,103.18687746460347,15,3.6601780907020083,24.186704384724187,46.81753889674682,5.053875530410184,20.89526315789474
CAMP05004,2025-05-18,2025-05-31,Social,160597,11587,2661,618,3568.5,9632.97,169.94451450189155,13,7.21495420213329,5.333563476309657,22.965392249935274,0.30797445412962804,5.774271844660194
CAMP05005,2025-02-08,2025-02-18,Social,272522,4584,993,478,1556.18,3350.66,115.31313858294025,10,1.6820660350357035,10.427574171029669,21.662303664921467,0.3394808027923211,3.2556066945606696
CAMP05006,2025-01-28,2025-02-03,Display,184741,7856,1619,393,4688.99,14026.45,199.13584801844323,6,4.252439902349776,5.0025458248472505,20.608452138492872,0.5968673625254582,11.931272264631042
CAMP05007,2025-02-18,2025-02-24,Display,157762,8309,1301,428,4065.05,4280.77,5.306699794590478,6,5.266794285062309,5.151041039836322,15.657720543988447,0.48923456492959444,9.497780373831777
CAMP05008,2025-05-05,2025-05-18,Email,235611,18937,4750,2004,1138.47,2285.08,100.7149946858503,13,8.037400630700605,10.582457622643503,25.08317051275281,0.0601188150182183,0.5680988023952096
CAMP05009,2025-01-13,2025-01-27,Search,251818,10181,3119,1242,3344.54,9873.11,195.20083479342455,14,4.042999309024772,12.199194578135742,30.635497495334445,0.3285080051075533,2.692866344605475
CAMP05010,2025-02-05,2025-02-17,Display,194586,9891,3115,1486,858.98,2483.49,189.12081771403288,12,5.0830995035614075,15.023758972803558,31.49327671620665,0.08684460620766353,0.5780484522207268
CAMP05011,2025-04-11,2025-04-24,Social,217249,14458,5442,2851,2930.41,4211.56,43.71913827757893,13,6.655036386818812,19.719186609489554,37.64006086595656,0.2026843270161848,1.027853384777271
CAMP05012,2025-10-09,2025-10-17,Social,82383,5451,659,350,1516.58,4025.67,165.44395943504466,8,6.616656349004042,6.42084021280499,12.089524857824252,0.27822050999816544,4.333085714285714
CAMP05013,2025-03-27,2025-04-04,Email,199260,11277,3660,817,615.71,1607.46,161.07420701304184,8,5.659439927732611,7.244834619136295,32.45544027666933,0.054598740799858124,0.7536230110159119
CAMP05014,2025-01-04,2025-01-10,Search,222072,8785,1774,810,3055.56,8937.44,192.497610912566,6,3.955924204762419,9.220261809903244,20.19351166761525,0.3478155947638019,3.7722962962962963
CAMP05015,2025-08-11,2025-08-25,Influencer,197872,13909,2721,1590,4433.06,8949.2,101.8741005084524,14,7.029291663297485,11.431447264361205,19.562872959953985,0.31871881515565464,2.7880880503144656
CAMP05016,2025-12-04,2025-12-09,Display,249972,21333,8872,4453,789.48,1625.12,105.84688655824084,5,8.534155825452451,20.87376365255707,41.58814981484086,0.0370074532414569,0.17729171345160566
CAMP05017,2025-06-15,2025-06-29,Display,42985,1024,165,67,4505.42,11592.11,157.29254986216603,14,2.3822263580318714,6.54296875,16.11328125,4.39982421875,67.24507462686567
CAMP05018,2025-12-10,2025-12-18,Email,269669,10959,2538,1521,726.29,2177.4,199.7976015090391,8,4.063870893576941,13.87900355871886,23.159047358335613,0.06627338260790218,0.47750821827744905
CAMP05019,2025-10-05,2025-10-19,Search,145248,10194,3619,787,3735.2,6044.56,61.82694367102165,14,7.018341044282882,7.720227584853835,35.50127525995684,0.3664116146752992,4.746124523506988
CAMP05020,2025-05-10,2025-05-24,Social,219349,17113,6111,1437,4949.03,11712.39,136.66031525369618,14,7.801722369374832,8.397124992695613,35.70969438438614,0.2891971016186525,3.444001391788448
CAMP05021,2025-01-31,2025-02-15,Social,75423,6058,722,366,559.03,1309.42,134.23072107042557,15,8.032032669079724,6.0415978870914495,11.918124793661274,0.09227963024100362,1.5274043715846994
CAMP05022,2025-01-11,2025-01-23,Influencer,94642,6510,839,352,1142.09,3100.37,171.4645956098031,12,6.878552862365546,5.407066052227343,12.887864823348693,0.17543625192012288,3.2445738636363632
CAMP05023,2025-10-29,2025-11-04,Social,85383,4529,1640,409,2371.42,5451.83,129.8972767371448,6,5.304334586510196,9.030691101788474,36.2110841245308,0.5236078604548465,5.798092909535453
CAMP05024,2025-04-06,2025-04-21,Display,75013,5110,2459,860,3714.23,7117.95,91.63998998446515,15,6.812152560222895,16.829745596868882,48.12133072407045,0.7268551859099804,4.318872093023256
CAMP05025,2025-07-09,2025-07-21,Influencer,129326,2865,1430,322,4499.75,7296.97,62.16389799433303,12,2.2153317971637567,11.239092495637,49.91273996509599,1.5705933682373472,13.974378881987578
CAMP05026,2025-07-11,2025-07-16,Search,284899,8176,4045,1660,3672.64,10791.52,193.8354970811188,5,2.869788942748132,20.303326810176124,49.47407045009785,0.4491976516634051,2.212433734939759
CAMP05027,2025-09-23,2025-09-28,Influencer,286752,26804,6449,1558,3878.98,6483.61,67.14729129822787,5,9.347450061377078,5.812565288762872,24.05984181465453,0.14471646022981643,2.489717586649551
CAMP05028,2025-05-08,2025-05-16,Search,121562,11304,2223,450,2315.47,3497.03,51.028948766341195,8,9.298958556127737,3.9808917197452227,19.6656050955414,0.20483634111818824,5.145488888888888
CAMP05029,2025-08-26,2025-09-06,Social,64843,4872,679,223,1843.5,4766.02,158.53105505831303,11,7.5135326866431225,4.577175697865353,13.936781609195403,0.3783866995073892,8.266816143497758
CAMP05030,2025-12-21,2026-01-03,Email,279870,11036,2541,745,2588.04,5163.92,99.53014636558942,13,3.943259370421982,6.75063428778543,23.024646611090972,0.234508880028996,3.4738791946308725
CAMP05031,2025-04-22,2025-05-01,Influencer,274042,18743,3949,1361,3282.68,4485.76,36.64932311404098,9,6.839462564132505,7.26137758096356,21.06919916768927,0.17514165288374325,2.411961792799412
CAMP05032,2025-11-12,2025-11-18,Influencer,88508,6363,2104,715,2561.48,4400.95,71.81278011149803,6,7.189180639038279,11.236837969511237,33.06616375923306,0.40255854156844256,3.5824895104895105
CAMP05033,2025-12-09,2025-12-20,Display,181756,10243,2535,1145,3972.61,5589.21,40.69364976677801,11,5.635577367459671,11.17836571316997,24.748608806013863,0.387836571316997,3.469528384279476
CAMP05034,2025-05-25,2025-06-09,Display,255758,19787,3811,1798,869.66,1233.22,41.80484327208335,15,7.736610389508833,9.08677414464042,19.26012028099257,0.04395107899125689,0.4836818687430478
CAMP05035,2025-03-06,2025-03-12,Search,180946,2292,790,198,2041.32,2350.76,15.158818803519306,6,1.2666762459518308,8.638743455497382,34.467713787085515,0.8906282722513089,10.309696969696969
CAMP05036,2025-09-04,2025-09-17,Email,214290,7084,1623,641,425.9,975.47,129.03733270720826,13,3.3058005506556536,9.048560135516658,22.910784867306607,0.06012140033879164,0.6644305772230888
CAMP05037,2025-08-11,2025-08-24,Display,85119,6937,1674,930,3390.04,5907.27,74.25369612157971,13,8.149766797072335,13.406371630387776,24.131468934698,0.4886896352890298,3.645204301075269
CAMP05038,2025-11-09,2025-11-16,Display,162120,15317,5198,1348,3809.46,4262.88,11.90247436644564,7,9.44793979768073,8.800678984135274,33.93614937650976,0.24870797153489588,2.8260089020771515
CAMP05039,2025-04-16,2025-04-28,Social,256987,22832,3362,1972,3370.19,7758.12,130.1982974253677,12,8.884496102915712,8.637000700770848,14.724947442186407,0.1476081814996496,1.7090212981744421
CAMP05040,2025-06-30,2025-07-15,Social,22628,1685,690,143,4780.26,7618.25,59.36894645897921,15,7.446526427435036,8.486646884272997,40.94955489614243,2.8369495548961425,33.42839160839161
CAMP05041,2025-07-03,2025-07-11,Display,97210,2420,1176,282,4667.5,6180.28,32.41092662024638,8,2.489455817302747,11.652892561983471,48.595041322314046,1.9287190082644627,16.55141843971631
CAMP05042,2025-08-14,2025-08-21,Search,114093,4927,1460,395,1425.04,4162.03,192.06408241172176,7,4.318406913658157,8.017048914146539,29.632636492794806,0.28923076923076924,3.6076962025316455
CAMP05043,2025-09-22,2025-09-27,Email,69734,1012,327,126,1291.55,1484.71,14.955673415663357,5,1.451228955746121,12.450592885375494,32.31225296442688,1.2762351778656127,10.250396825396825
CAMP05044,2025-10-05,2025-10-14,Display,75050,5072,1287,411,224.08,397.37,77.33398786147804,9,6.758161225849434,8.103312302839116,25.374605678233436,0.044179810725552056,0.5452068126520682
CAMP05045,2025-03-30,2025-04-14,Search,117726,5943,2868,1053,2562.58,5717.32,123.10796150754317,15,5.0481626828398145,17.718324078748108,48.25845532559313,0.4311930001682652,2.433599240265907
CAMP05046,2025-06-25,2025-07-03,Search,53308,3282,502,289,4319.49,12901.58,198.68294636635343,8,6.156674420349666,8.805606337599025,15.295551492992077,1.3161151736745886,14.946332179930796
CAMP05047,2025-01-18,2025-01-23,Display,220350,21625,9199,3095,871.78,1015.55,16.491546032255844,5,9.813932380304061,14.312138728323701,42.538728323699424,0.04031352601156069,0.2816736672051696
CAMP05048,2025-04-16,2025-04-30,Search,101428,4686,1687,909,3007.56,8610.74,186.30318264639777,14,4.620026028315652,19.39820742637644,36.00085360648741,0.6418181818181818,3.3086468646864686
CAMP05049,2025-09-28,2025-10-10,Influencer,196809,7400,3082,706,3629.79,10024.59,176.17548122618666,12,3.7599906508340575,9.54054054054054,41.64864864864865,0.49051216216216215,5.141345609065156
CAMP05050,2025-11-15,2025-11-27,Search,229595,5407,2596,1362,1901.67,4865.12,155.83408267470168,12,2.355016441995688,25.189569077122247,48.01183650823007,0.3517051969668948,1.3962334801762115
CAMP05051,2025-06-16,2025-06-28,Display,174455,3999,1193,668,3544.43,4272.09,20.529676139746034,12,2.2922816772233525,16.704176044011003,29.83245811452863,0.8863290822705676,5.3060329341317365
CAMP05052,2025-01-13,2025-01-20,Search,55420,3140,676,212,4202.85,6647.76,58.172668546343544,7,5.66582461205341,6.751592356687898,21.528662420382165,1.3384872611464969,19.8247641509434
CAMP05053,2025-12-03,2025-12-13,Display,150912,11685,4811,2015,151.5,233.65,54.224422442244226,10,7.742923027989821,17.24433033804022,41.172443303380405,0.012965340179717587,0.07518610421836228
CAMP05054,2025-02-01,2025-02-12,Social,105680,6425,2813,773,3702.62,7658.95,106.85217494638933,11,6.079674489023467,12.03112840466926,43.782101167315176,0.5762832684824902,4.78993531694696
CAMP05055,2025-02-09,2025-02-22,Display,29771,2637,987,233,3039.21,3768.41,23.993077148337886,13,8.857613113432535,8.835798255593478,37.42889647326507,1.1525255972696247,13.043819742489271
CAMP05056,2025-05-28,2025-06-06,Search,286624,11014,4841,2460,4239.7,11161.13,163.252824492299,9,3.8426649547839675,22.335209733067003,43.953150535681864,0.3849373524605048,1.7234552845528455
CAMP05057,2025-08-06,2025-08-19,Display,90555,5755,2256,1019,779.17,1842.23,136.43492434256964,13,6.3552537132129645,17.706342311033886,39.200695047784535,0.13539009556907036,0.7646418056918547
CAMP05058,2025-08-07,2025-08-17,Email,21945,1525,736,368,4054.79,11037.66,172.21286429136896,10,6.949191159717476,24.13114754098361,48.26229508196722,2.6588786885245903,11.01845108695652
CAMP05059,2025-03-23,2025-04-06,Display,16641,586,192,72,791.78,1144.32,44.52499431660309,14,3.5214229914067663,12.286689419795222,32.76450511945392,1.351160409556314,10.996944444444445
CAMP05060,2025-11-29,2025-12-13,Display,20232,923,232,69,2965.92,6646.47,124.09471597345849,14,4.562079873467774,7.475622968580716,25.13542795232936,3.213347778981582,42.98434782608696
CAMP05061,2025-07-27,2025-08-10,Email,180398,11398,4242,1572,1427.33,3856.52,170.19119614945387,14,6.318251865320014,13.7918933146166,37.21705562379365,0.1252263555009651,0.9079707379134859
CAMP05062,2025-07-20,2025-07-28,Email,212923,2530,322,72,1276.04,1404.79,10.089809096893514,8,1.1882229726239064,2.8458498023715415,12.727272727272727,0.5043636363636363,17.72277777777778
CAMP05063,2025-11-28,2025-12-03,Email,290399,26076,7806,2446,2543.83,5345.05,110.11820758462633,5,8.979369763669984,9.3802730480135,29.93557294063507,0.09755445620493941,1.0399959116925592
CAMP05064,2025-02-07,2025-02-12,Influencer,166781,3334,1364,435,3810.92,9353.69,145.44440712478877,5,1.9990286663348942,13.047390521895622,40.911817636472705,1.1430473905218956,8.760735632183907
CAMP05065,2025-07-30,2025-08-13,Display,236880,3382,566,274,3261.59,5685.44,74.31498134345517,14,1.4277271192164809,8.101714961561205,16.735659373151982,0.9643968066232999,11.903613138686133
CAMP05066,2025-11-23,2025-12-02,Email,50832,1492,388,85,4943.95,8439.72,70.70803709584442,9,2.9351589549889834,5.697050938337802,26.005361930294907,3.3136394101876676,58.16411764705882
CAMP05067,2025-09-06,2025-09-13,Email,273966,15125,3631,1082,683.4,727.55,6.460345332162714,7,5.520758050269012,7.153719008264463,24.006611570247934,0.045183471074380165,0.6316081330868761
CAMP05068,2025-08-15,2025-08-24,Social,256638,10158,2376,738,3636.62,7198.38,97.94149512459373,9,3.9581044116615622,7.265209686946249,23.390431187241585,0.3580055128962394,4.927669376693767
CAMP05069,2025-02-17,2025-02-26,Influencer,25893,1284,462,194,371.8,815.21,119.26035502958581,9,4.958869192445834,15.109034267912772,35.981308411214954,0.2895638629283489,1.9164948453608248
CAMP05070,2025-01-18,2025-01-23,Display,131901,2319,693,206,1851.52,4593.23,148.0788757345316,5,1.7581367844064868,8.883139284174213,29.88357050452781,0.7984131090987494,8.987961165048544
CAMP05071,2025-10-22,2025-11-03,Search,281395,8717,3651,923,1783.16,2091.05,17.26653805603536,12,3.09778069972814,10.588505219685672,41.88367557645979,0.20456120224847998,1.9319176598049839
CAMP05072,2025-07-15,2025-07-24,Influencer,93106,1749,215,65,1355.45,2484.98,83.33247261057213,9,1.8785040706291753,3.7164093767867357,12.292738707833047,0.7749857061177816,20.853076923076923
CAMP05073,2025-07-06,2025-07-15,Influencer,260596,7993,2250,829,2708.77,4104.01,51.50824913152465,9,3.067199803527299,10.371575128237208,28.14963092706118,0.3388927811835356,3.2675150784077203
CAMP05074,2025-12-11,2025-12-24,Social,90480,6631,700,287,1293.8,1829.12,41.37579223991343,13,7.32869142351901,4.328155632634595,10.556477152767304,0.19511385914643342,4.50801393728223
CAMP05075,2025-08-12,2025-08-24,Display,76215,4708,886,190,1901.1,2835.14,49.13155541528589,12,6.177261693892278,4.035683942225998,18.819031435853866,0.4038020390824129,10.00578947368421
CAMP05076,2025-11-14,2025-11-19,Display,187909,7527,3087,999,4311.53,7420.73,72.1136116413431,5,4.005662315269625,13.272220007971303,41.01235552012754,0.5728085558655507,4.315845845845845
CAMP05077,2025-12-31,2026-01-07,Email,44380,1487,211,106,1686.21,4157.47,146.55707177635054,7,3.3506083821541237,7.128446536650975,14.189643577673166,1.1339677202420981,15.907641509433963
CAMP05078,2025-12-03,2025-12-14,Email,288349,28770,4092,1796,4931.2,9228.15,87.13801914341337,11,9.977492552427787,6.24261383385471,14.223149113660064,0.17140076468543622,2.7456570155902003
CAMP05079,2025-08-17,2025-08-22,Influencer,217880,17236,4491,1717,1452.61,1636.14,12.634499280605272,5,7.910776574261061,9.961708052912508,26.055929449988398,0.08427767463448596,0.8460163075131042
CAMP05080,2025-03-18,2025-03-23,Social,203857,17120,7032,2680,4524.72,7668.42,69.47833236089747,5,8.398043726730013,15.654205607476634,41.074766355140184,0.2642943925233645,1.6883283582089552
CAMP05081,2025-07-07,2025-07-16,Display,189426,2343,832,289,2213.25,2698.82,21.939229639670177,9,1.2368946184789837,12.334613743064446,35.51002987622706,0.9446222791293214,7.658304498269896
CAMP05082,2025-12-12,2025-12-25,Social,111177,1707,704,237,4546.89,6473.73,42.37709731266864,13,1.5353895140181872,13.884007029876976,41.241944932630346,2.6636731107205627,19.185189873417723
CAMP05083,2025-09-27,2025-10-07,Search,224885,16671,1997,719,2191.29,2758.03,25.86330426369856,10,7.4131222624897175,4.312878651550597,11.978885489772658,0.131443224761562,3.04769123783032
CAMP05084,2025-04-05,2025-04-19,Display,165100,4501,1465,802,3874.77,11407.3,194.39940951333884,14,2.7262265293761354,17.818262608309265,32.5483225949789,0.8608686958453677,4.831384039900249
CAMP05085,2025-11-06,2025-11-12,Email,150875,7288,2050,794,2059.99,5685.93,176.0173593075695,6,4.830488815244408,10.894621295279912,28.128430296377605,0.2826550493962678,2.5944458438287152
CAMP05086,2025-05-12,2025-05-27,Influencer,83331,2214,1014,474,3142.43,7070.14,124.98957812902756,15,2.6568743924829894,21.40921409214092,45.799457994579946,1.4193450767841012,6.629599156118143
CAMP05087,2025-02-08,2025-02-21,Social,117745,3053,1205,630,352.29,528.83,50.11212353458798,13,2.5928914178946028,20.635440550278414,39.46937438584998,0.11539141827710449,0.5591904761904762
CAMP05088,2025-03-13,2025-03-23,Email,151725,3006,810,301,3035.1,4093.05,34.85717109815163,10,1.9812160158180918,10.013306719893546,26.94610778443114,1.0096806387225548,10.083388704318937
CAMP05089,2025-10-08,2025-10-17,Influencer,25674,1629,523,280,1648.15,4423.49,168.39122652671173,9,6.344940406637065,17.188459177409456,32.10558624923266,1.011755678330264,5.88625
CAMP05090,2025-11-29,2025-12-08,Email,47345,3623,977,583,4981.81,5706.31,14.542907096015304,9,7.652339212166015,16.091636765111787,26.96660226331769,1.3750510626552581,8.545128644939966
